3,5.0,8936,39,48,,,,,,,,,,,
3,5.0,39,10268,48,,,,,,,,,,,
3,5.0,39,7768,48,,,,,,,,,,,
3,5.0,39,48,9311,,,,,,,,,,,
3,5.0,39,48,8119,,,,,,,,,,,
3,5.0,39,8817,48,,,,,,,,,,,
3,5.0,41,8399,39,,,,,,,,,,,
3,5.0,39,1601,48,,,,,,,,,,,
3,5.0,41,10049,38,,,,,,,,,,,
3,5.0,39,8196,48,,,,,,,,,,,
3,5.0,7691,39,48,,,,,,,,,,,
4,5.0,8239,41,48,39,,,,,,,,,,
3,5.0,8208,39,48,,,,,,,,,,,
3,4.0,39,9137,48,,,,,,,,,,,
3,4.0,41,9137,48,,,,,,,,,,,
3,5.0,1584,32,48,,,,,,,,,,,
3,5.0,10866,110,38,,,,,,,,,,,
3,6.0,39,6212,48,,,,,,,,,,,
3,4.0,41,953,39,,,,,,,,,,,
3,4.0,39,953,48,,,,,,,,,,,
3,6.0,39,48,4368,,,,,,,,,,,
4,6.0,39,2274,48,438,,,,,,,,,,
3,6.0,39,2433,48,,,,,,,,,,,
3,6.0,41,10261,39,,,,,,,,,,,
3,4.0,41,4079,48,,,,,,,,,,,
3,4.0,39,4079,48,,,,,,,,,,,
3,6.0,8613,39,48,,,,,,,,,,,
3,6.0,2264,41,39,,,,,,,,,,,
3,6.0,39,6407,48,,,,,,,,,,,
3,4.0,39,4300,48,,,,,,,,,,,
3,4.0,229,39,4095,,,,,,,,,,,
3,4.0,41,4095,39,,,,,,,,,,,
3,6.0,39,6352,48,,,,,,,,,,,
3,6.0,39,3356,48,,,,,,,,,,,
3,6.0,39,6379,48,,,,,,,,,,,
3,6.0,39,8446,48,,,,,,,,,,,
3,6.0,39,8482,48,,,,,,,,,,,
3,6.0,39,8481,48,,,,,,,,,,,
3,6.0,39,2367,48,,,,,,,,,,,
4,6.0,41,48,8562,39,,,,,,,,,,
3,4.0,41,6281,39,,,,,,,,,,,
11,4.0,39,276,6294,123,41,4165,48,3635,5156,449,1198,,,
8,4.0,39,6294,591,41,4165,48,449,1198,,,,,,
10,4.0,2458,39,6294,41,4165,48,5156,449,3650,1198,,,,
8,4.0,39,6294,41,4165,5405,48,449,1198,,,,,,
3,6.0,41,1358,39,,,,,,,,,,,
3,6.0,6399,48,39,,,,,,,,,,,
3,5.0,39,1259,48,,,,,,,,,,,
11,4.0,39,222,2168,6318,2046,728,5774,1178,48,3791,2552,,,
12,4.0,39,2168,32,2046,6318,728,1269,5774,1178,4008,1080,2552,,
11,4.0,39,2168,309,2046,6318,728,1269,5774,1178,1080,2552,,,
11,4.0,39,2168,2046,6318,728,1269,5774,1178,1080,1380,2552,,,
13,4.0,39,2168,1378,41,2046,6318,728,1269,5774,1659,1178,1080,2552,
12,4.0,39,222,2168,2046,6318,728,1269,5774,1178,3791,1080,2552,,
11,5.0,39,222,2168,6318,2046,728,5774,1659,1178,3791,2552,,,
3,6.0,39,6129,48,,,,,,,,,,,
3,6.0,39,8841,48,,,,,,,,,,,
3,6.0,39,10544,48,,,,,,,,,,,
3,6.0,41,28,39,,,,,,,,,,,
3,6.0,5522,39,48,,,,,,,,,,,
3,6.0,41,5610,39,,,,,,,,,,,
3,6.0,39,48,8977,,,,,,,,,,,
3,6.0,5540,39,48,,,,,,,,,,,
6,6.0,39,5533,41,48,3774,1344,,,,,,,,
4,4.0,39,5532,1344,48,,,,,,,,,,
3,6.0,39,5079,48,,,,,,,,,,,
3,5.0,39,4895,48,,,,,,,,,,,
3,6.0,9265,39,48,,,,,,,,,,,
3,6.0,39,5227,48,,,,,,,,,,,
3,6.0,39,9076,48,,,,,,,,,,,
3,6.0,39,5185,48,,,,,,,,,,,
3,6.0,41,5213,39,,,,,,,,,,,
3,4.0,39,8790,48,,,,,,,,,,,
3,4.0,41,8790,48,,,,,,,,,,,
3,6.0,5994,39,48,,,,,,,,,,,
3,6.0,5906,39,48,,,,,,,,,,,
3,6.0,39,8674,48,,,,,,,,,,,
6,6.0,39,3306,3303,3305,48,3304,,,,,,,,
4,4.0,1055,682,6077,166,,,,,,,,,,
5,4.0,2395,3529,6077,22,2552,,,,,,,,,
3,4.0,176,6077,4166,,,,,,,,,,,
5,4.0,3529,2137,6077,176,2552,,,,,,,,,
6,4.0,620,5502,3529,6077,619,2552,,,,,,,,
5,4.0,3529,1055,6077,177,2552,,,,,,,,,
4,4.0,6077,3529,3445,2552,,,,,,,,,,
3,4.0,1055,6077,22,,,,,,,,,,,
3,4.0,1055,176,6077,,,,,,,,,,,
3,4.0,1055,6077,3445,,,,,,,,,,,
3,4.0,176,6077,22,,,,,,,,,,,
3,4.0,176,6077,3445,,,,,,,,,,,
3,4.0,6077,3445,22,,,,,,,,,,,
3,6.0,39,2467,48,,,,,,,,,,,
3,6.0,39,1190,38,,,,,,,,,,,
3,6.0,39,48,9420,,,,,,,,,,,
3,4.0,41,5704,48,,,,,,,,,,,
3,6.0,5693,39,48,,,,,,,,,,,
4,6.0,41,48,5690,39,,,,,,,,,,
3,4.0,39,5684,48,,,,,,,,,,,
3,4.0,39,48,5799,,,,,,,,,,,
3,6.0,39,2576,48,,,,,,,,,,,
3,6.0,39,5847,48,,,,,,,,,,,
3,6.0,39,461,48,,,,,,,,,,,
3,5.0,41,8086,48,,,,,,,,,,,
3,4.0,39,3767,48,,,,,,,,,,,
3,5.0,39,61,3767,,,,,,,,,,,
3,6.0,39,7847,48,,,,,,,,,,,
4,6.0,41,7357,48,39,,,,,,,,,,
3,6.0,3591,39,48,,,,,,,,,,,
3,6.0,41,7868,48,,,,,,,,,,,
3,6.0,39,8041,48,,,,,,,,,,,
3,6.0,39,1777,48,,,,,,,,,,,
3,6.0,39,8137,48,,,,,,,,,,,
4,6.0,41,48,7363,39,,,,,,,,,,
3,6.0,39,7785,48,,,,,,,,,,,
3,6.0,41,7646,39,,,,,,,,,,,
3,6.0,39,7009,48,,,,,,,,,,,
3,6.0,39,7636,48,,,,,,,,,,,
4,6.0,41,7032,48,39,,,,,,,,,,
3,6.0,39,7960,48,,,,,,,,,,,
4,6.0,41,7627,48,39,,,,,,,,,,
3,4.0,39,3534,48,,,,,,,,,,,
3,4.0,39,9713,32,,,,,,,,,,,
4,4.0,41,9713,48,39,,,,,,,,,,
3,6.0,39,7890,48,,,,,,,,,,,
3,6.0,3839,32,48,,,,,,,,,,,
3,6.0,41,1732,39,,,,,,,,,,,
3,6.0,39,6814,48,,,,,,,,,,,
3,4.0,3671,39,48,,,,,,,,,,,
3,6.0,7478,39,48,,,,,,,,,,,
3,5.0,39,32,10075,,,,,,,,,,,
3,6.0,39,7514,48,,,,,,,,,,,
3,6.0,39,8171,48,,,,,,,,,,,
3,4.0,39,8180,48,,,,,,,,,,,
3,4.0,8180,32,48,,,,,,,,,,,
3,6.0,41,7651,39,,,,,,,,,,,
3,4.0,41,3473,48,,,,,,,,,,,
3,6.999999999999999,41,4559,48,,,,,,,,,,,
4,5.0,41,5909,48,39,,,,,,,,,,
3,4.0,39,8679,48,,,,,,,,,,,
3,5.0,41,8679,48,,,,,,,,,,,
3,4.0,41,2978,39,,,,,,,,,,,
3,5.0,39,2978,48,,,,,,,,,,,
3,4.0,39,3876,1150,,,,,,,,,,,
4,4.0,41,3876,48,39,,,,,,,,,,
3,4.0,39,1151,3876,,,,,,,,,,,
3,4.0,41,8897,39,,,,,,,,,,,
3,5.0,39,48,8897,,,,,,,,,,,
3,5.0,41,10481,39,,,,,,,,,,,
3,5.0,39,5329,48,,,,,,,,,,,
3,5.0,39,10562,48,,,,,,,,,,,
3,5.0,39,5871,48,,,,,,,,,,,
3,4.0,39,1843,48,,,,,,,,,,,
3,5.0,41,1843,39,,,,,,,,,,,
3,4.0,39,48,4560,,,,,,,,,,,
3,6.999999999999999,39,2485,48,,,,,,,,,,,
3,6.999999999999999,7605,39,48,,,,,,,,,,,
3,6.999999999999999,39,876,48,,,,,,,,,,,
3,4.0,39,6022,48,,,,,,,,,,,
3,4.0,6022,32,48,,,,,,,,,,,
3,6.999999999999999,39,32,5238,,,,,,,,,,,
3,6.999999999999999,39,149,48,,,,,,,,,,,
3,6.999999999999999,39,10824,48,,,,,,,,,,,
3,5.0,41,4469,39,,,,,,,,,,,
3,5.0,39,4842,48,,,,,,,,,,,
3,5.0,48,1507,1506,,,,,,,,,,,
3,6.999999999999999,39,1904,48,,,,,,,,,,,
3,6.999999999999999,41,39,4863,,,,,,,,,,,
3,6.999999999999999,39,48,5989,,,,,,,,,,,
3,6.999999999999999,5257,39,48,,,,,,,,,,,
3,6.999999999999999,39,48,7484,,,,,,,,,,,
3,5.0,39,10536,48,,,,,,,,,,,
3,6.999999999999999,39,7458,48,,,,,,,,,,,
4,4.0,39,165,5568,48,,,,,,,,,,
3,4.0,41,5568,39,,,,,,,,,,,
3,5.0,41,5568,48,,,,,,,,,,,
3,5.0,39,7704,48,,,,,,,,,,,
3,6.999999999999999,39,5446,48,,,,,,,,,,,
3,6.999999999999999,39,7790,48,,,,,,,,,,,
3,4.0,5434,41,39,,,,,,,,,,,
3,5.0,5434,39,48,,,,,,,,,,,
4,6.999999999999999,5592,39,48,225,,,,,,,,,,
4,6.999999999999999,41,48,4769,39,,,,,,,,,,
3,6.999999999999999,41,7473,48,,,,,,,,,,,
3,4.0,39,10541,48,,,,,,,,,,,
6,4.0,39,558,7566,107,48,2049,,,,,,,,
6,4.0,39,1517,558,7566,48,2049,,,,,,,,
6,4.0,39,87,558,7566,48,2049,,,,,,,,
3,6.0,39,3736,48,,,,,,,,,,,
7,6.999999999999999,39,5519,3412,258,41,237,48,,,,,,,
3,6.999999999999999,39,4733,4734,,,,,,,,,,,
3,5.0,39,1667,32,,,,,,,,,,,
3,6.999999999999999,39,5612,48,,,,,,,,,,,
3,4.0,41,5619,48,,,,,,,,,,,
3,4.0,1327,5619,48,,,,,,,,,,,
6,4.0,2032,76,1859,5619,48,1165,,,,,,,,
3,4.0,39,5619,48,,,,,,,,,,,
3,5.0,39,4648,48,,,,,,,,,,,
3,6.999999999999999,39,8921,48,,,,,,,,,,,
3,5.0,5807,5808,48,,,,,,,,,,,
3,5.0,5806,5807,48,,,,,,,,,,,
3,6.999999999999999,39,48,3812,,,,,,,,,,,
4,4.0,8978,8901,48,39,,,,,,,,,,
4,5.0,8901,39,48,41,,,,,,,,,,
3,6.999999999999999,7859,39,48,,,,,,,,,,,
3,5.0,41,5375,48,,,,,,,,,,,
3,5.0,5104,39,48,,,,,,,,,,,
3,6.999999999999999,41,39,5740,,,,,,,,,,,
3,4.0,5404,41,39,,,,,,,,,,,
3,5.0,5404,41,48,,,,,,,,,,,
3,6.999999999999999,39,2693,48,,,,,,,,,,,
3,6.999999999999999,5634,39,48,,,,,,,,,,,
3,5.0,735,41,39,,,,,,,,,,,
3,6.999999999999999,4687,39,48,,,,,,,,,,,
3,6.999999999999999,39,8654,48,,,,,,,,,,,
3,6.999999999999999,39,9057,48,,,,,,,,,,,
3,6.999999999999999,39,10505,48,,,,,,,,,,,
3,6.999999999999999,39,32,3192,,,,,,,,,,,
3,4.0,39,5674,604,,,,,,,,,,,
3,6.0,39,5674,48,,,,,,,,,,,
4,6.999999999999999,41,48,8967,39,,,,,,,,,,
3,5.0,39,7347,48,,,,,,,,,,,
3,5.0,3771,39,48,,,,,,,,,,,
3,6.999999999999999,39,10174,48,,,,,,,,,,,
3,6.999999999999999,39,6950,48,,,,,,,,,,,
3,6.999999999999999,39,48,8492,,,,,,,,,,,
3,6.999999999999999,39,6949,48,,,,,,,,,,,
3,6.999999999999999,39,8305,48,,,,,,,,,,,
3,5.0,39,2165,48,,,,,,,,,,,
3,6.999999999999999,39,4135,48,,,,,,,,,,,
3,6.999999999999999,41,9506,39,,,,,,,,,,,
3,6.999999999999999,39,6631,48,,,,,,,,,,,
3,4.0,6664,3604,48,,,,,,,,,,,
3,5.0,39,3032,48,,,,,,,,,,,
3,4.0,41,6307,39,,,,,,,,,,,
3,5.0,39,6307,48,,,,,,,,,,,
3,4.0,41,2333,48,,,,,,,,,,,
3,5.0,39,144,48,,,,,,,,,,,
3,4.0,5024,32,48,,,,,,,,,,,
3,4.0,41,4273,38,,,,,,,,,,,
3,5.0,39,2205,48,,,,,,,,,,,
3,6.999999999999999,39,2207,48,,,,,,,,,,,
3,4.0,41,3985,39,,,,,,,,,,,
3,4.0,41,3485,39,,,,,,,,,,,
3,4.0,39,3485,38,,,,,,,,,,,
3,6.0,39,3485,48,,,,,,,,,,,
3,5.0,39,8095,48,,,,,,,,,,,
5,6.999999999999999,2008,39,41,2012,48,,,,,,,,,
3,6.999999999999999,39,6880,48,,,,,,,,,,,
3,5.0,6478,48,39,,,,,,,,,,,
3,5.0,39,1304,48,,,,,,,,,,,
4,4.0,2234,2235,2237,32,,,,,,,,,,
3,6.999999999999999,41,2253,39,,,,,,,,,,,
4,4.0,4271,4945,1578,4947,,,,,,,,,,
3,5.0,39,4264,48,,,,,,,,,,,
3,4.0,39,6828,48,,,,,,,,,,,
3,6.999999999999999,39,1398,48,,,,,,,,,,,
3,4.0,41,2278,32,,,,,,,,,,,
4,6.999999999999999,41,48,9639,39,,,,,,,,,,
3,4.0,41,9563,39,,,,,,,,,,,
3,5.0,39,9563,48,,,,,,,,,,,
3,6.999999999999999,41,10187,39,,,,,,,,,,,
3,5.0,39,48,7685,,,,,,,,,,,
3,6.999999999999999,39,5009,48,,,,,,,,,,,
3,6.999999999999999,6756,32,48,,,,,,,,,,,
3,5.0,39,6171,48,,,,,,,,,,,
3,6.999999999999999,39,6250,48,,,,,,,,,,,
3,5.0,8601,41,39,,,,,,,,,,,
3,6.999999999999999,6163,41,48,,,,,,,,,,,
3,6.999999999999999,39,10434,48,,,,,,,,,,,
3,6.999999999999999,39,6715,48,,,,,,,,,,,
3,6.999999999999999,39,3889,48,,,,,,,,,,,
3,6.999999999999999,39,5005,48,,,,,,,,,,,
3,6.999999999999999,39,48,2400,,,,,,,,,,,
3,6.999999999999999,4021,39,48,,,,,,,,,,,
6,4.0,5546,62,1327,3929,208,6745,,,,,,,,
4,6.999999999999999,41,48,8025,39,,,,,,,,,,
3,6.999999999999999,41,4059,48,,,,,,,,,,,
3,6.999999999999999,39,4341,48,,,,,,,,,,,
8,4.0,39,136,41,826,107,6142,48,610,,,,,,
3,4.0,39,3461,48,,,,,,,,,,,
3,6.0,41,3461,48,,,,,,,,,,,
3,6.999999999999999,39,48,3893,,,,,,,,,,,
5,4.0,39,32,41,1684,48,,,,,,,,,
4,5.0,39,1684,8313,48,,,,,,,,,,
3,5.0,39,2192,48,,,,,,,,,,,
3,8.0,4137,48,39,,,,,,,,,,,
3,8.0,41,10524,39,,,,,,,,,,,
3,8.0,39,6509,48,,,,,,,,,,,
3,4.0,7534,39,32,,,,,,,,,,,
3,4.0,7534,41,39,,,,,,,,,,,
4,8.0,41,48,9242,39,,,,,,,,,,
4,6.0,41,48,9008,39,,,,,,,,,,
3,4.0,41,2765,39,,,,,,,,,,,
5,4.0,39,32,1269,686,1080,,,,,,,,,
4,4.0,39,1380,32,686,,,,,,,,,,
4,5.0,39,48,32,686,,,,,,,,,,
4,5.0,41,686,32,39,,,,,,,,,,
3,5.0,39,3408,48,,,,,,,,,,,
3,5.0,39,6742,48,,,,,,,,,,,
3,4.0,39,2905,38,,,,,,,,,,,
3,5.0,39,2905,48,,,,,,,,,,,
3,6.0,2905,38,48,,,,,,,,,,,
3,8.0,6735,39,48,,,,,,,,,,,
3,5.0,41,6744,39,,,,,,,,,,,
3,5.0,39,6744,48,,,,,,,,,,,
3,5.0,39,2750,48,,,,,,,,,,,
3,4.0,41,4,39,,,,,,,,,,,
3,5.0,39,4,48,,,,,,,,,,,
3,4.0,7537,39,38,,,,,,,,,,,
4,5.0,7537,32,38,48,,,,,,,,,,
3,5.0,7537,41,38,,,,,,,,,,,
3,8.0,39,10598,48,,,,,,,,,,,
4,8.0,41,48,6545,39,,,,,,,,,,
4,4.0,4441,1012,5517,101,,,,,,,,,,
3,4.0,41,4154,48,,,,,,,,,,,
3,6.0,39,4154,48,,,,,,,,,,,
3,4.0,39,5497,38,,,,,,,,,,,
4,4.0,41,5497,48,39,,,,,,,,,,
3,6.0,39,9263,48,,,,,,,,,,,
3,5.0,39,10555,48,,,,,,,,,,,
3,8.0,39,10554,48,,,,,,,,,,,
3,5.0,39,48,3446,,,,,,,,,,,
3,8.0,39,9058,48,,,,,,,,,,,
3,4.0,39,3433,48,,,,,,,,,,,
3,8.0,39,6684,48,,,,,,,,,,,
3,8.0,39,172,38,,,,,,,,,,,
3,8.0,48,32,5300,,,,,,,,,,,
3,4.0,41,1718,39,,,,,,,,,,,
3,5.0,39,1718,48,,,,,,,,,,,
5,5.0,39,675,259,5377,48,,,,,,,,,
3,5.0,39,3113,48,,,,,,,,,,,
3,5.0,6791,39,48,,,,,,,,,,,
3,4.0,3474,32,48,,,,,,,,,,,
4,5.0,41,48,3474,39,,,,,,,,,,
3,6.0,39,3108,48,,,,,,,,,,,
3,4.0,41,5155,48,,,,,,,,,,,
9,4.0,4843,39,1184,5155,2437,310,2011,48,3521,,,,,
3,5.0,39,7561,48,,,,,,,,,,,
3,8.0,39,7706,48,,,,,,,,,,,
3,4.0,39,6579,48,,,,,,,,,,,
3,5.0,1084,39,48,,,,,,,,,,,
3,8.0,39,6586,48,,,,,,,,,,,
3,5.0,39,8314,48,,,,,,,,,,,
3,5.0,8313,8314,48,,,,,,,,,,,
3,8.0,39,5426,48,,,,,,,,,,,
4,5.0,41,4827,48,39,,,,,,,,,,
3,4.0,41,1076,48,,,,,,,,,,,
3,5.0,39,1076,48,,,,,,,,,,,
3,5.0,39,7505,48,,,,,,,,,,,
3,8.0,6604,48,39,,,,,,,,,,,
3,8.0,7996,824,48,,,,,,,,,,,
3,8.0,39,10102,48,,,,,,,,,,,
3,8.0,41,5930,39,,,,,,,,,,,
3,8.0,5038,39,48,,,,,,,,,,,
3,5.0,39,8550,48,,,,,,,,,,,
3,5.0,41,8550,39,,,,,,,,,,,
3,4.0,39,2533,48,,,,,,,,,,,
3,5.0,39,2533,273,,,,,,,,,,,
3,5.0,39,7187,48,,,,,,,,,,,
3,5.0,39,1508,48,,,,,,,,,,,
3,5.0,41,1508,39,,,,,,,,,,,
4,4.0,41,117,4501,48,,,,,,,,,,
3,4.0,6272,32,48,,,,,,,,,,,
3,6.0,7163,39,48,,,,,,,,,,,
3,8.0,39,2509,48,,,,,,,,,,,
3,8.0,6291,39,48,,,,,,,,,,,
3,8.0,39,8029,48,,,,,,,,,,,
3,8.0,4315,39,4314,,,,,,,,,,,
3,5.0,39,8863,48,,,,,,,,,,,
3,4.0,41,5886,48,,,,,,,,,,,
3,5.0,5886,48,39,,,,,,,,,,,
3,6.0,41,5886,39,,,,,,,,,,,
3,8.0,7644,41,39,,,,,,,,,,,
9,4.0,2363,490,4269,1933,587,237,3836,3580,7869,,,,,
7,4.0,2363,1933,3431,237,3836,587,7869,,,,,,,
7,4.0,4849,2363,1933,237,3836,587,7869,,,,,,,
7,4.0,2363,1933,237,3836,587,4840,7869,,,,,,,
4,8.0,6299,41,48,39,,,,,,,,,,
3,8.0,39,6003,48,,,,,,,,,,,
7,4.0,1615,39,32,41,48,846,7109,,,,,,,
7,4.0,1615,39,38,41,48,846,7109,,,,,,,
7,4.0,1615,39,123,41,48,846,7109,,,,,,,
3,5.0,39,10441,48,,,,,,,,,,,
3,8.0,39,6164,48,,,,,,,,,,,
3,8.0,39,863,48,,,,,,,,,,,
3,8.0,39,709,48,,,,,,,,,,,
3,6.0,39,6119,48,,,,,,,,,,,
3,5.0,39,1472,48,,,,,,,,,,,
4,4.0,41,48,1471,39,,,,,,,,,,
3,4.0,6127,38,48,,,,,,,,,,,
3,5.0,39,6127,48,,,,,,,,,,,
3,8.0,4431,39,48,,,,,,,,,,,
3,4.0,4481,48,39,,,,,,,,,,,
3,6.0,41,4481,39,,,,,,,,,,,
3,4.0,41,3860,48,,,,,,,,,,,
3,4.0,39,3860,48,,,,,,,,,,,
6,4.0,39,32,41,6015,208,48,,,,,,,,
6,4.0,39,32,41,6015,48,2552,,,,,,,,
6,4.0,39,32,41,6015,48,2697,,,,,,,,
5,4.0,39,32,6015,6039,48,,,,,,,,,
3,8.0,39,10457,48,,,,,,,,,,,
3,4.0,437,32,48,,,,,,,,,,,
3,6.999999999999999,39,437,48,,,,,,,,,,,
6,8.0,39,32,41,6039,48,2697,,,,,,,,
4,5.0,8015,39,48,41,,,,,,,,,,
3,5.0,4403,39,32,,,,,,,,,,,
3,4.0,41,632,48,,,,,,,,,,,
3,4.0,41,2683,39,,,,,,,,,,,
3,5.0,10731,39,48,,,,,,,,,,,
3,5.0,39,299,48,,,,,,,,,,,
3,4.0,1788,39,475,,,,,,,,,,,
3,6.999999999999999,1788,39,48,,,,,,,,,,,
4,4.0,39,2677,272,48,,,,,,,,,,
3,4.0,41,4675,48,,,,,,,,,,,
3,6.0,39,4675,48,,,,,,,,,,,
3,8.0,3963,39,48,,,,,,,,,,,
3,4.0,41,4219,39,,,,,,,,,,,
3,5.0,39,4219,48,,,,,,,,,,,
3,5.0,41,10180,39,,,,,,,,,,,
3,4.0,449,8057,48,,,,,,,,,,,
3,5.0,39,8057,48,,,,,,,,,,,
3,4.0,39,7337,32,,,,,,,,,,,
3,8.0,7329,39,38,,,,,,,,,,,
3,4.0,39,9121,48,,,,,,,,,,,
3,4.0,41,9121,48,,,,,,,,,,,
3,5.0,9121,32,48,,,,,,,,,,,
3,4.0,6418,32,48,,,,,,,,,,,
3,8.0,39,10742,48,,,,,,,,,,,
3,8.0,6889,48,39,,,,,,,,,,,
3,8.0,39,7575,48,,,,,,,,,,,
3,6.0,39,6492,48,,,,,,,,,,,
3,5.0,39,1033,48,,,,,,,,,,,
3,8.0,39,6483,48,,,,,,,,,,,
3,8.0,39,1774,48,,,,,,,,,,,
3,4.0,41,3176,39,,,,,,,,,,,
3,5.0,39,3176,48,,,,,,,,,,,
3,4.0,41,39,5625,,,,,,,,,,,
3,5.0,39,48,5625,,,,,,,,,,,
3,8.0,39,1553,48,,,,,,,,,,,
3,8.0,39,5639,48,,,,,,,,,,,
3,4.0,5722,41,39,,,,,,,,,,,
3,4.0,5722,39,48,,,,,,,,,,,
4,8.0,41,2301,32,48,,,,,,,,,,
3,4.0,39,6369,48,,,,,,,,,,,
3,4.0,41,6369,39,,,,,,,,,,,
3,4.0,39,2231,2969,,,,,,,,,,,
3,4.0,39,2969,48,,,,,,,,,,,
3,6.0,2231,2969,48,,,,,,,,,,,
3,6.0,8909,48,39,,,,,,,,,,,
3,8.0,39,3918,48,,,,,,,,,,,
3,4.0,1969,32,48,,,,,,,,,,,
3,4.0,39,1969,48,,,,,,,,,,,
3,4.0,3794,32,48,,,,,,,,,,,
3,8.0,39,1142,48,,,,,,,,,,,
3,4.0,41,9123,39,,,,,,,,,,,
3,5.0,39,4298,48,,,,,,,,,,,
3,8.0,41,2594,39,,,,,,,,,,,
3,8.0,41,302,39,,,,,,,,,,,
3,5.0,41,1974,48,,,,,,,,,,,
3,8.0,39,4662,48,,,,,,,,,,,
3,8.0,39,6929,32,,,,,,,,,,,
3,4.0,39,65,10501,,,,,,,,,,,
3,5.0,39,48,10501,,,,,,,,,,,
3,5.0,39,5751,48,,,,,,,,,,,
3,4.0,6937,39,48,,,,,,,,,,,
4,5.0,6937,41,1459,39,,,,,,,,,,
3,5.0,39,10499,10498,,,,,,,,,,,
4,6.0,41,10498,48,39,,,,,,,,,,
3,5.0,39,48,510,,,,,,,,,,,
3,5.0,3083,48,510,,,,,,,,,,,
4,8.0,2975,4945,1578,4947,,,,,,,,,,
3,4.0,3653,38,39,,,,,,,,,,,
3,6.0,3653,48,39,,,,,,,,,,,
11,4.0,2428,3497,6997,861,4916,981,1337,4730,5768,660,2426,,,
9,4.0,5789,6997,7041,861,4916,981,4730,5768,2426,,,,,
8,4.0,6997,5037,861,4916,981,5768,4730,2426,,,,,,
3,9.0,39,10629,48,,,,,,,,,,,
3,6.0,3681,48,39,,,,,,,,,,,
3,5.0,39,4870,48,,,,,,,,,,,
4,9.0,4387,41,65,39,,,,,,,,,,
3,4.0,39,4410,48,,,,,,,,,,,
3,6.999999999999999,41,4410,39,,,,,,,,,,,
3,4.0,39,10443,604,,,,,,,,,,,
4,5.0,41,48,10443,39,,,,,,,,,,
4,5.0,39,4432,32,48,,,,,,,,,,
4,4.0,41,3305,48,39,,,,,,,,,,
3,5.0,39,9678,48,,,,,,,,,,,
3,4.0,39,10456,48,,,,,,,,,,,
3,6.0,39,3289,48,,,,,,,,,,,
3,6.0,39,3288,48,,,,,,,,,,,
3,9.0,39,10458,48,,,,,,,,,,,
3,5.0,41,10136,39,,,,,,,,,,,
3,9.0,4537,39,48,,,,,,,,,,,
4,5.0,39,65,10470,48,,,,,,,,,,
4,5.0,41,4553,48,39,,,,,,,,,,
3,4.0,41,4364,48,,,,,,,,,,,
3,5.0,41,3333,48,,,,,,,,,,,
3,5.0,39,10425,48,,,,,,,,,,,
3,5.0,41,10424,39,,,,,,,,,,,
3,9.0,39,3457,48,,,,,,,,,,,
3,5.0,39,4022,48,,,,,,,,,,,
3,5.0,39,4089,48,,,,,,,,,,,
3,4.0,39,4092,48,,,,,,,,,,,
4,4.0,39,4092,793,438,,,,,,,,,,
3,4.0,41,9589,39,,,,,,,,,,,
